Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/3           save_sys_write_scene_to_file [88]
                0.00    0.00       1/3           save_sys_write_terrain_to_file_dbg [68]
[150]    0.0    0.00    0.00       3+3       cubemap_load_dbg [150]
                0.00    0.00       2/144853      assetm_create_mesh_dbg [96]
                0.00    0.00      90/421461      texture_free_handle [167]
                0.00    0.00      10/205796      shader_set_vec2_f_dbg [174]
                0.00    0.00       6/92845       shader_delete [185]
                0.00    0.00       6/291641      shader_set_int_handle_no_dbg [171]
                0.00    0.00       4/48          stbi_set_flip_vertically_on_load_thread [318]
                0.00    0.00       3/47          texture_create_from_pixels [321]
                0.00    0.00       2/2           file_io_read_bytes_dbg [354]
                0.00    0.00       2/13448672     stbi_hdr_to_ldr_scale [155]
                0.00    0.00       1/19044       state_entity_remove_child [211]
                0.00    0.00       1/140958      stbds_hash_string [180]
                                   3             cubemap_load_dbg [150]
-----------------------------------------------
                                   4             core_data_init [151]
                0.00    0.00       2/11          program_start [1]
                0.00    0.00       4/11          core_data_stop_func [153]
                0.00    0.00       5/11          core_data_get_play_state_func [152]
[151]    0.0    0.00    0.00      11+4       core_data_init [151]
                0.00    0.00       1/144853      assetm_create_mesh_dbg [96]
                0.00    0.00       1/3           cubemap_load_dbg [150]
                0.00    0.00       6/18023       debug_timer_stop_timer_static_func [214]
                0.00    0.00       5/36046       debug_timer_stop_timer_static_print_func [205]
                0.00    0.00       4/41          debug_timer_clear_state [324]
                0.00    0.00       4/5           framebuffer_bind [345]
                0.00    0.00       4/48315       stbds_rand_seed [194]
                0.00    0.00       4/48035       assetm_create_material [195]
                0.00    0.00       3/15          shader_create_from_file_func [336]
                0.00    0.00       2/2           mesh_load_from_memory [356]
                                   4             core_data_init [151]
-----------------------------------------------
                                                 <spontaneous>
[152]    0.0    0.00    0.00                 core_data_get_play_state_func [152]
                0.00    0.00       5/11          core_data_init [151]
-----------------------------------------------
                                                 <spontaneous>
[153]    0.0    0.00    0.00                 core_data_stop_func [153]
                0.00    0.00       4/11          core_data_init [151]
                0.00    0.00       1/41          debug_timer_clear_state [324]
-----------------------------------------------
                0.00    0.00   15021/22599397     nk_convert [6]
                0.00    0.00   16020/22599397     nk__draw_next [216]
                0.00    0.00   31041/22599397     nk_draw_list_add_clip [3999]
                0.00    0.00   49550/22599397     nk_draw_list_push_image [4007]
                0.00    0.00   49550/22599397     nk_draw_list_add_text [43]
                0.00    0.00  378216/22599397     nk_draw_list_alloc_elements [104]
                0.00    0.00  554042/22599397     nk_draw_list_stroke_poly_line [12]
                0.00    0.00  940280/22599397     nk_draw_list_fill_poly_convex [8]
                0.00    0.00 1144863/22599397     nk_draw_list_path_line_to [165]
                0.00    0.00 1781947/22599397     nk_draw_list_push_rect_uv [23]
                0.00    0.00 17638867/22599397     nk_draw_vertex [4016]
[154]    0.0    0.00    0.00 22599397         nk__draw_list_next [154]
                0.00    0.00   16020/16020       nk__draw_list_end [215]
-----------------------------------------------
                0.00    0.00       2/13448672     stbi__getn [4865]
                0.00    0.00       2/13448672     cubemap_load_dbg [150]
                0.00    0.00     226/13448672     stbi__hdr_load [22]
                0.00    0.00    8192/13448672     stbi__psd_info [4943]
                0.00    0.00 1322549/13448672     stbi__psd_is16 [4944]
                0.00    0.00 12117701/13448672     stbi__pic_info [38]
[155]    0.0    0.00    0.00 13448672         stbi_hdr_to_ldr_scale [155]
-----------------------------------------------
                0.00    0.00       2/4194313     stbi__hdr_info [4877]
                0.00    0.00       4/4194313     stbi__skip [4957]
                0.00    0.00       8/4194313     stbi__hdr_load [22]
                0.00    0.00 4194299/4194313     stbi__pic_info [38]
[156]    0.0    0.00    0.00 4194313         stbi_convert_iphone_png_to_rgb [156]
-----------------------------------------------
                0.00    0.00 2957110/2957110     nk_utf_decode [159]
[157]    0.0    0.00    0.00 2957110         nk_color_hsv_bv [157]
-----------------------------------------------
                0.00    0.00 2519838/2519838     nk_rgba_fv [31]
[158]    0.0    0.00    0.00 2519838         nk_rgba_f [158]
-----------------------------------------------
                0.00    0.00    1998/1658347     nk_edit_draw_text [67]
                0.00    0.00   74762/1658347     nk_text_clamp [4306]
                0.00    0.00  346541/1658347     nk_draw_list_add_text [43]
                0.00    0.00 1235046/1658347     nk_font_text_width [42]
[159]    0.0    0.00    0.00 1658347         nk_utf_decode [159]
                0.00    0.00 2957110/2957110     nk_color_hsv_bv [157]
-----------------------------------------------
                0.00    0.00       2/1361251     nk_font_baker_memory [4047]
                0.00    0.00       2/1361251     nk_font_bake_pack [140]
                0.00    0.00 1361247/1361251     nk_font_find_glyph [32]
[160]    0.0    0.00    0.00 1361251         stbtt_CompareUTF8toUTF16_bigendian [160]
-----------------------------------------------
                0.00    0.00     999/1259390     nk_draw_list_push_command [119]
                0.00    0.00   14997/1259390     nk_draw_list_path_stroke [11]
                0.00    0.00   66227/1259390     nk_draw_list_path_fill [9]
                0.00    0.00  162448/1259390     nk_draw_list_alloc_path [103]
                0.00    0.00 1014719/1259390     nk_draw_list_command_last [4001]
[161]    0.0    0.00    0.00 1259390         nk_buffer_memory [161]
-----------------------------------------------
                0.00    0.00     999/1015718     nk_draw_list_push_command [119]
                0.00    0.00 1014719/1015718     nk_draw_list_command_last [4001]
[162]    0.0    0.00    0.00 1015718         nk_buffer_total [162]
-----------------------------------------------
                0.00    0.00       1/754762      save_sys_write_terrain_to_file_dbg [68]
                0.00    0.00       1/754762      phys_debug_draw_box_collider_func [70]
                0.00    0.00       2/754762      save_sys_load_terrain_from_file [47]
                0.00    0.00       3/754762      save_sys_write_structure_to_file [55]
                0.00    0.00  754755/754762      asset_io_convert_texture_dbg [327]
[163]    0.0    0.00    0.00  754762         serialization_serialize_vec3 [163]
-----------------------------------------------
                0.00    0.00       1/578664      nk_font_bake_pack [140]
                0.00    0.00       2/578664      nk_buffer_alloc [91]
                0.00    0.00       2/578664      stbtt_PackBegin [389]
                0.00    0.00       2/578664      stbtt_PackEnd [390]
                0.00    0.00      24/578664      nk_draw_list_init [133]
                0.00    0.00     190/578664      stbtt__hheap_alloc [5103]
                0.00    0.00     190/578664      stbtt__hheap_cleanup [5104]
                0.00    0.00     192/578664      stbtt_MakeGlyphBitmapSubpixel [301]
                0.00    0.00     380/578664      stbtt__rasterize [5112]
                0.00    0.00     380/578664      stbtt_FlattenCurves [5026]
                0.00    0.00     380/578664      stbtt_Rasterize [302]
                0.00    0.00     540/578664      stbtt__GetGlyphShapeTT [5072]
                0.00    0.00     999/578664      app_update [3]
                0.00    0.00    3446/578664      nk_strfmt [4269]
                0.00    0.00  168020/578664      nk_draw_list_stroke_poly_line [12]
                0.00    0.00  403916/578664      nk_draw_list_fill_poly_convex [8]
[164]    0.0    0.00    0.00  578664         terrain_edit_update [164]
-----------------------------------------------
                0.00    0.00   14985/571932      nk_draw_list_fill_triangle [41]
                0.00    0.00  220905/571932      nk_draw_list_path_rect_to [14]
                0.00    0.00  336042/571932      nk_draw_list_path_arc_to_fast [16]
[165]    0.0    0.00    0.00  571932         nk_draw_list_path_line_to [165]
                0.00    0.00 1144863/22599397     nk__draw_list_next [154]
-----------------------------------------------
                0.00    0.00       6/467790      nk_font_atlas_bake [93]
                0.00    0.00     999/467790      nk_edit_draw_text [67]
                0.00    0.00    1998/467790      nk_do_property [146]
                0.00    0.00    3996/467790      nk_panel_begin [58]
                0.00    0.00   49550/467790      nk_draw_text [74]
                0.00    0.00   49550/467790      nk_widget_text [75]
                0.00    0.00   64699/467790      nk_text_clamp [4306]
                0.00    0.00  296992/467790      nk_draw_list_add_text [43]
[166]    0.0    0.00    0.00  467790         nk_font_korean_glyph_ranges [166]
-----------------------------------------------
                0.00    0.00      90/421461      cubemap_load_dbg [150]
                0.00    0.00    2994/421461      renderer_draw_terrain_mesh [4636]
                0.00    0.00    2994/421461      renderer_direct_draw_mesh_textured_mat [289]
                0.00    0.00   26931/421461      renderer_direct_draw_triangle [227]
                0.00    0.00   92757/421461      renderer_direct_draw_mesh_textured [207]
                0.00    0.00  139860/421461      renderer_update [24]
                0.00    0.00  155835/421461      renderer_extra_draw_scene_mouse_pick [44]
[167]    0.0    0.00    0.00  421461         texture_free_handle [167]
-----------------------------------------------
                0.00    0.00  378216/378216      nk_color_fv [169]
[168]    0.0    0.00    0.00  378216         nk_color_f [168]
-----------------------------------------------
                0.00    0.00   14997/378216      nk_draw_list_stroke_poly_line [12]
                0.00    0.00   66228/378216      nk_draw_list_fill_poly_convex [8]
                0.00    0.00  296991/378216      nk_draw_list_push_rect_uv [23]
[169]    0.0    0.00    0.00  378216         nk_color_fv [169]
                0.00    0.00  378216/378216      nk_color_f [168]
-----------------------------------------------
                0.00    0.00  296991/296991      nk_draw_list_add_text [43]
[170]    0.0    0.00    0.00  296991         nk_draw_list_stroke_curve [170]
-----------------------------------------------
                0.00    0.00       6/291641      cubemap_load_dbg [150]
                0.00    0.00     998/291641      renderer_direct_draw_mesh_textured_mat [289]
                0.00    0.00    7984/291641      renderer_draw_terrain [118]
                0.00    0.00    8977/291641      renderer_direct_draw_triangle [227]
                0.00    0.00   30919/291641      renderer_direct_draw_mesh_textured [207]
                0.00    0.00  242757/291641      renderer_update [24]
[171]    0.0    0.00    0.00  291641         shader_set_int_handle_no_dbg [171]
-----------------------------------------------
                0.00    0.00       1/237986      nk_init [137]
                0.00    0.00       2/237986      nk_create_table [130]
                0.00    0.00       2/237986      nk_window_collapse [358]
                0.00    0.00       4/237986      nk_add_value [3873]
                0.00    0.00       5/237986      nk_create_window [3969]
                0.00    0.00       8/237986      nk_create_page_element [80]
                0.00    0.00      12/237986      nk_group_scrolled_end [124]
                0.00    0.00      24/237986      nk_group_scrolled_offset_begin [122]
                0.00    0.00      75/237986      nk_group_begin_titled [121]
                0.00    0.00    2997/237986      nk_window_is_collapsed [260]
                0.00    0.00    3000/237986      nk_tree_base [4350]
                0.00    0.00    5007/237986      nk_free_page_element [4051]
                0.00    0.00    5007/237986      nk_create_panel [81]
                0.00    0.00    5007/237986      nk_free_panel [4052]
                0.00    0.00   10014/237986      nk_end [234]
                0.00    0.00   14996/237986      nk_begin_titled [107]
                0.00    0.00   20016/237986      nk_panel_begin [58]
                0.00    0.00   26015/237986      nk_panel_end [109]
                0.00    0.00  145794/237986      nk_convert [6]
[172]    0.0    0.00    0.00  237986         nk__next [172]
-----------------------------------------------
                              235986             stbds_hmput_key [173]
                0.00    0.00       2/236078      assetm_create_shader_from_template_dbg [366]
                0.00    0.00       4/236078      assetm_check_texture_tex_file_func [85]
                0.00    0.00      35/236078      _wrewinddir [6069]
                0.00    0.00      35/236078      dirent_first [1264]
                0.00    0.00    1070/236078      assetm_create_texture_dbg [102]
                0.00    0.00   20983/236078      assetm_get_texture_data_arr_dbg [223]
                0.00    0.00   95912/236078      assetm_create_mesh_dbg [96]
                0.00    0.00  118037/236078      stbds_shmode_func [346]
[173]    0.0    0.00    0.00  236078+235986  stbds_hmput_key [173]
                0.00    0.00  118033/118117      stbds_hmget_key [182]
                0.00    0.00  118033/140958      stbds_hash_string [180]
                0.00    0.00       4/48          stbi_set_flip_vertically_on_load_thread [318]
                              235986             stbds_hmput_key [173]
-----------------------------------------------
                0.00    0.00      10/205796      cubemap_load_dbg [150]
                0.00    0.00    3992/205796      renderer_draw_terrain [118]
                0.00    0.00   57938/205796      renderer_extra_draw_scene_mouse_pick [44]
                0.00    0.00  143856/205796      renderer_update [24]
[174]    0.0    0.00    0.00  205796         shader_set_vec2_f_dbg [174]
-----------------------------------------------
                0.00    0.00   14997/162448      nk_draw_list_stroke_poly_line [12]
                0.00    0.00   66227/162448      nk_draw_list_fill_poly_convex [8]
                0.00    0.00   81224/162448      nk_draw_list_path_clear [187]
[175]    0.0    0.00    0.00  162448         nk_buffer_reset [175]
-----------------------------------------------
                0.00    0.00       1/154152      nk_layout_row_static [380]
                0.00    0.00    2515/154152      nk_panel_alloc_row [4159]
                0.00    0.00    2997/154152      nk_tree_state_base [61]
                0.00    0.00    5007/154152      nk_panel_begin [58]
                0.00    0.00   12053/154152      nk_layout_row_dynamic [221]
                0.00    0.00   12054/154152      nk_row_layout [4215]
                0.00    0.00   47963/154152      nk_layout_row_begin [196]
                0.00    0.00   71562/154152      nk_layout_widget_space [4132]
[176]    0.0    0.00    0.00  154152         nk_layout_reset_min_row_height [176]
-----------------------------------------------
                0.00    0.00      10/151632      nk_layout_peek [4115]
                0.00    0.00      10/151632      nk_widget_bounds [341]
                0.00    0.00      25/151632      nk_group_scrolled_offset_begin [122]
                0.00    0.00    2997/151632      nk_tree_base [4350]
                0.00    0.00    2997/151632      nk_tree_push_hashed [259]
                0.00    0.00    3446/151632      nk_text_colored [254]
                0.00    0.00    4994/151632      nk_spacing [192]
                0.00    0.00   63086/151632      nk_widget [189]
                0.00    0.00   74067/151632      nk_panel_alloc_space [4160]
[177]    0.0    0.00    0.00  151632         nk_layout_space_rect_to_local [177]
-----------------------------------------------
                0.00    0.00    1997/147792      nk_begin_titled [107]
                0.00    0.00    4995/147792      gui_update [4]
                0.00    0.00  140800/147792      nk_convert [6]
[178]    0.0    0.00    0.00  147792         nk_rect [178]
-----------------------------------------------
                0.00    0.00       5/145800      nk_begin_titled [107]
                0.00    0.00    4995/145800      nk_fill_triangle [237]
                0.00    0.00   14997/145800      nk_stroke_rect [206]
                0.00    0.00   15021/145800      nk_push_scissor [218]
                0.00    0.00   49550/145800      nk_draw_text [74]
                0.00    0.00   61232/145800      nk_fill_rect [190]
[179]    0.0    0.00    0.00  145800         nk_str_free [179]
-----------------------------------------------
                0.00    0.00       1/140958      stbds_make_hash_index [4811]
                0.00    0.00       1/140958      state_point_light_remove [235]
                0.00    0.00       1/140958      cubemap_load_dbg [150]
                0.00    0.00       1/140958      debug_draw_triangle_func [1244]
                0.00    0.00       1/140958      debug_draw_mesh_model_func [224]
                0.00    0.00       1/140958      debug_timer_stop_timer_static_print_func [205]
                0.00    0.00       1/140958      opendir [4419]
                0.00    0.00       1/140958      save_sys_write_structure_to_file [55]
                0.00    0.00       1/140958      phys_add_obj_rb_sphere [342]
                0.00    0.00       1/140958      phys_rotate_box_y [331]
                0.00    0.00       1/140958      __scripts_get_script_enemy_behaviour_script_t [5846]
                0.00    0.00       2/140958      program_start [1]
                0.00    0.00       2/140958      terrain_create [361]
                0.00    0.00       2/140958      assetm_get_shader_dbg [1021]
                0.00    0.00       2/140958      save_sys_write_scene_to_path [4665]
                0.00    0.00       2/140958      serialization_serialize_str [4701]
                0.00    0.00       2/140958      scripts_clear [4673]
                0.00    0.00       3/140958      debug_draw_mesh_textured_func [240]
                0.00    0.00       3/140958      assetm_get_texture_dbg [1025]
                0.00    0.00       3/140958      phys_debug_draw_collider_func [4488]
                0.00    0.00       3/140958      phys_update_new [343]
                0.00    0.00       4/140958      terrain_update [267]
                0.00    0.00       4/140958      assetm_check_texture_tex_file_func [85]
                0.00    0.00       5/140958      input_init [1675]
                0.00    0.00       5/140958      assetm_create_texture_dbg [102]
                0.00    0.00       9/140958      stbds_stralloc [4814]
                0.00    0.00      12/140958      stbds_siphash_bytes [4813]
                0.00    0.00      14/140958      terrain_remove_chunk [5251]
                0.00    0.00      25/140958      terrain_generate_chunk [5249]
                0.00    0.00      25/140958      state_entity_remove_id [4798]
                0.00    0.00     101/140958      stbds_hmdel_key [309]
                0.00    0.00     102/140958      stbds_hash_bytes [4804]
                0.00    0.00     563/140958      asset_io_convert_texture_dbg [327]
                0.00    0.00    3998/140958      debug_timer_counter_print_func [1247]
                0.00    0.00   18023/140958      debug_timer_stop_timer_static_func [214]
                0.00    0.00  118033/140958      stbds_hmput_key [173]
[180]    0.0    0.00    0.00  140958         stbds_hash_string [180]
-----------------------------------------------
                0.00    0.00       6/129074      nk_scrollbar_behavior [4216]
                0.00    0.00     128/129074      nk_toggle_behavior [4344]
                0.00    0.00     999/129074      nk_button_symbol_text_styled [280]
                0.00    0.00    1998/129074      nk_draw_button_text_symbol [65]
                0.00    0.00    1998/129074      nk_do_button_text_symbol [3980]
                0.00    0.00    1998/129074      nk_do_property [146]
                0.00    0.00    2997/129074      nk_panel_begin [58]
                0.00    0.00    2997/129074      nk_menu_begin_text [258]
                0.00    0.00    5994/129074      nk_tree_state_base [61]
                0.00    0.00    7005/129074      nk_button_text_styled [230]
                0.00    0.00   10002/129074      nk_draw_button_text [51]
                0.00    0.00   15983/129074      nk_draw_button_symbol [3994]
                0.00    0.00   15984/129074      nk_do_button_symbol [3977]
                0.00    0.00   18993/129074      nk_do_button [3975]
                0.00    0.00   20004/129074      nk_do_button_text [3978]
                0.00    0.00   21988/129074      nk_do_selectable [3986]
[181]    0.0    0.00    0.00  129074         nk_image_color [181]
-----------------------------------------------
                0.00    0.00      84/118117      stbds_hmdel_key [309]
                0.00    0.00  118033/118117      stbds_hmput_key [173]
[182]    0.0    0.00    0.00  118117         stbds_hmget_key [182]
-----------------------------------------------
                0.00    0.00     998/108807      renderer_direct_draw_mesh_textured_mat [289]
                0.00    0.00     999/108807      template_ui_pause_menu [262]
                0.00    0.00    1996/108807      renderer_draw_terrain [118]
                0.00    0.00    7976/108807      renderer_extra_draw_scene_mouse_pick [44]
                0.00    0.00    8977/108807      renderer_direct_draw_triangle [227]
                0.00    0.00   30918/108807      renderer_direct_draw_mesh_textured [207]
                0.00    0.00   56943/108807      renderer_update [24]
[183]    0.0    0.00    0.00  108807         shader_set_vec3_handle_dbg [183]
-----------------------------------------------
                0.00    0.00       2/94527       nk_window_collapse [358]
                0.00    0.00      25/94527       nk_group_begin_titled [121]
                0.00    0.00     128/94527       nk_checkbox_label [306]
                0.00    0.00     999/94527       nk_button_symbol_label [278]
                0.00    0.00     999/94527       nk_edit_string_zero_terminated [142]
                0.00    0.00     999/94527       nk_property [148]
                0.00    0.00    1998/94527       nk_do_property [146]
                0.00    0.00    2997/94527       nk_window_is_collapsed [260]
                0.00    0.00    2997/94527       nk_menu_begin [4139]
                0.00    0.00    2997/94527       nk_menu_begin_label [257]
                0.00    0.00    2997/94527       nk_tree_state_base [61]
                0.00    0.00    2997/94527       gui_properties_win [45]
                0.00    0.00    3446/94527       nk_label [250]
                0.00    0.00    3996/94527       nk_panel_begin [58]
                0.00    0.00    4995/94527       nk_begin_titled [107]
                0.00    0.00    7004/94527       nk_button_label [228]
                0.00    0.00    7988/94527       nk_find_window [4033]
                0.00    0.00   46963/94527       nk_selectable_label [197]
[184]    0.0    0.00    0.00   94527         nk_strlen [184]
-----------------------------------------------
                0.00    0.00       1/92845       renderer_extra_gen_brdf_lut [383]
                0.00    0.00       6/92845       cubemap_load_dbg [150]
                0.00    0.00     998/92845       renderer_direct_draw_mesh_textured_mat [289]
                0.00    0.00     999/92845       renderer_extra_draw_scene_mouse_pick [44]
                0.00    0.00    1001/92845       renderer_direct_draw_line [268]
                0.00    0.00    1996/92845       renderer_draw_terrain [118]
                0.00    0.00    7976/92845       renderer_direct_draw_triangle [227]
                0.00    0.00   30918/92845       renderer_direct_draw_mesh_textured [207]
                0.00    0.00   48950/92845       renderer_update [24]
[185]    0.0    0.00    0.00   92845         shader_delete [185]
-----------------------------------------------
                0.00    0.00   14997/81225       nk_draw_list_stroke_poly_line [12]
                0.00    0.00   66228/81225       nk_draw_list_fill_poly_convex [8]
[186]    0.0    0.00    0.00   81225         nk_buffer_mark [186]
-----------------------------------------------
                0.00    0.00   14997/81224       nk_draw_list_path_stroke [11]
                0.00    0.00   66227/81224       nk_draw_list_path_fill [9]
[187]    0.0    0.00    0.00   81224         nk_draw_list_path_clear [187]
                0.00    0.00   81224/162448      nk_buffer_reset [175]
-----------------------------------------------
                0.00    0.00      12/70104       nk_group_scrolled_end [124]
                0.00    0.00    1998/70104       nk_do_edit [3982]
                0.00    0.00    5007/70104       nk_panel_begin [58]
                0.00    0.00   63087/70104       nk_widget [189]
[188]    0.0    0.00    0.00   70104         nk_vec2iv [188]
-----------------------------------------------
                0.00    0.00     128/63086       nk_check_text [305]
                0.00    0.00     999/63086       nk_button_symbol_text_styled [280]
                0.00    0.00     999/63086       nk_edit_buffer [282]
                0.00    0.00     999/63086       nk_property [148]
                0.00    0.00    2996/63086       nk_menu_begin_text [258]
                0.00    0.00    2997/63086       nk_tree_state_base [61]
                0.00    0.00    7005/63086       nk_button_text_styled [230]
                0.00    0.00   46963/63086       nk_selectable_text [198]
[189]    0.0    0.00    0.00   63086         nk_widget [189]
                0.00    0.00   63087/70104       nk_vec2iv [188]
                0.00    0.00   63086/151632      nk_layout_space_rect_to_local [177]
-----------------------------------------------
                0.00    0.00     384/61360       nk_draw_checkbox [3996]
                0.00    0.00     999/61360       nk_draw_property [66]
                0.00    0.00    1998/61360       nk_do_edit [3982]
                0.00    0.00    3998/61360       nk_draw_scrollbar [4013]
                0.00    0.00    5994/61360       nk_tree_state_base [61]
                0.00    0.00    7007/61360       nk_panel_begin [58]
                0.00    0.00   18992/61360       nk_draw_button [3992]
                0.00    0.00   21988/61360       nk_draw_selectable [4014]
[190]    0.0    0.00    0.00   61360         nk_fill_rect [190]
                0.00    0.00   61232/145800      nk_str_free [179]
-----------------------------------------------
                0.00    0.00       1/56965       gui_struct_browser_win [125]
                0.00    0.00      21/56965       gui_template_browser_win [114]
                0.00    0.00    1000/56965       gui_operations_entity_translate [1637]
                0.00    0.00    2996/56965       gui_operations_win [1638]
                0.00    0.00    2997/56965       gui_top_bar_win [60]
                0.00    0.00   49950/56965       gui_light_hierarchy_win [46]
[191]    0.0    0.00    0.00   56965         nk_layout_row_push [191]
-----------------------------------------------
                0.00    0.00     128/54545       nk_draw_checkbox [3996]
                0.00    0.00     999/54545       nk_draw_button_text_symbol [65]
                0.00    0.00     999/54545       nk_edit_draw_text [67]
                0.00    0.00     999/54545       nk_draw_property [66]
                0.00    0.00     999/54545       gui_operations_win [1638]
                0.00    0.00     999/54545       gui_operations_entity_translate [1637]
                0.00    0.00    2997/54545       nk_tree_state_base [61]
                0.00    0.00    2997/54545       gui_light_hierarchy_win [46]
                0.00    0.00    3446/54545       nk_text_colored [254]
                0.00    0.00    3996/54545       nk_panel_begin [58]
                0.00    0.00    3996/54545       nk_draw_symbol [59]
                0.00    0.00   10002/54545       nk_draw_button_text [51]
                0.00    0.00   21988/54545       nk_draw_selectable [4014]
[192]    0.0    0.00    0.00   54545         nk_spacing [192]
                0.00    0.00    4994/151632      nk_layout_space_rect_to_local [177]
-----------------------------------------------
                0.00    0.00       1/53947       editor_save_cleanup [27]
                0.00    0.00     999/53947       gui_top_bar_win [60]
                0.00    0.00     999/53947       gui_operations_win [1638]
                0.00    0.00     999/53947       program_start [1]
                0.00    0.00    1998/53947       app_update [3]
                0.00    0.00    1998/53947       gui_update [4]
                0.00    0.00   46953/53947       state_entity_update_global_model_dbg [33]
[193]    0.0    0.00    0.00   53947         window_set_mode [193]
-----------------------------------------------
                0.00    0.00       1/48315       main [2]
                0.00    0.00       1/48315       framebuffer_create_rgb [375]
                0.00    0.00       1/48315       framebuffer_create_hdr [374]
                0.00    0.00       1/48315       framebuffer_create_gbuffer [373]
                0.00    0.00       1/48315       _wrewinddir [6068]
                0.00    0.00       1/48315       mui_update [275]
                0.00    0.00       2/48315       framebuffer_create_single_channel_f [355]
                0.00    0.00       4/48315       core_data_init [151]
                0.00    0.00       4/48315       stbds_make_hash_index [4811]
                0.00    0.00       8/48315       text_make_glyph [394]
                0.00    0.00     385/48315       text_draw_init [5259]
                0.00    0.00     998/48315       renderer_direct_draw_mesh_textured_mat [289]
                0.00    0.00     999/48315       gui_update [4]
                0.00    0.00     999/48315       gui_top_bar_win [60]
                0.00    0.00     999/48315       renderer_update [24]
                0.00    0.00     999/48315       renderer_extra_draw_scene_mouse_pick [44]
                0.00    0.00     999/48315       renderer_extra_draw_scene_outline [52]
                0.00    0.00    1001/48315       renderer_direct_draw_line [268]
                0.00    0.00    2018/48315       program_start [1]
                0.00    0.00    7976/48315       renderer_direct_draw_triangle [227]
                0.00    0.00   30918/48315       renderer_direct_draw_mesh_textured [207]
[194]    0.0    0.00    0.00   48315         stbds_rand_seed [194]
-----------------------------------------------
                0.00    0.00       1/48035       core_data_play_func [1226]
                0.00    0.00       1/48035       window_create [5666]
                0.00    0.00       1/48035       assetm_get_material_idx [1014]
                0.00    0.00       1/48035       asset_io_load_texture_full_path_formatted [364]
                0.00    0.00       2/48035       core_data_play_scripts_func [1228]
                0.00    0.00       2/48035       terrain_update [267]
                0.00    0.00       2/48035       shader_template_get [265]
                0.00    0.00       4/48035       core_data_init [151]
                0.00    0.00      14/48035       _wrewinddir [6069]
                0.00    0.00      27/48035       asset_io_convert_texture_dbg [327]
                0.00    0.00      31/48035       state_entity_add_from_template [30]
                0.00    0.00    1996/48035       renderer_draw_terrain [118]
                0.00    0.00   45953/48035       renderer_update [24]
[195]    0.0    0.00    0.00   48035         assetm_create_material [195]
                0.00    0.00       9/10          mui_init [339]
-----------------------------------------------
                0.00    0.00      11/47963       gui_template_browser_win [114]
                0.00    0.00     999/47963       gui_top_bar_win [60]
                0.00    0.00   46953/47963       gui_light_hierarchy_win [46]
[196]    0.0    0.00    0.00   47963         nk_layout_row_begin [196]
                0.00    0.00   47963/154152      nk_layout_reset_min_row_height [176]
-----------------------------------------------
                0.00    0.00      10/46963       gui_template_browser_win [114]
                0.00    0.00   46953/46963       gui_light_hierarchy_win [46]
[197]    0.0    0.00    0.00   46963         nk_selectable_label [197]
                0.00    0.00   46963/94527       nk_strlen [184]
                0.00    0.00   46963/46963       nk_selectable_text [198]
-----------------------------------------------
                0.00    0.00   46963/46963       nk_selectable_label [197]
[198]    0.0    0.00    0.00   46963         nk_selectable_text [198]
                0.00    0.00   46963/63086       nk_widget [189]
                0.00    0.00   21988/43976       nk_radio_label [202]
-----------------------------------------------
                0.00    0.00   45954/45954       renderer_update [24]
[199]    0.0    0.00    0.00   45954         shader_set_vec2_handle_dbg [199]
-----------------------------------------------
                                   2             camera_get_up [200]
                0.00    0.00       1/44892       app_init [78]
                0.00    0.00       1/44892       editor_save_load_info_from_file [87]
                0.00    0.00     999/44892       renderer_update [24]
                0.00    0.00     999/44892       audio_load_audio [266]
                0.00    0.00   42892/44892       camera_get_view_mat [203]
[200]    0.0    0.00    0.00   44892+2       camera_get_up [200]
                                   2             camera_get_up [200]
-----------------------------------------------
                0.00    0.00     380/44210       stbtt__sort_edges [5117]
                0.00    0.00     380/44210       stbtt__rasterize [5112]
                0.00    0.00     380/44210       stbtt_Rasterize [302]
                0.00    0.00     501/44210       stbtt__sort_edges_quicksort [5119]
                0.00    0.00    5033/44210       stbtt__new_active [5109]
                0.00    0.00    5232/44210       stbtt__fill_active_edges_new [5096]
                0.00    0.00    8184/44210       stbtt__tesselate_curve [5121]
                0.00    0.00   12020/44210       stbtt_FlattenCurves [5026]
                0.00    0.00   12100/44210       stbtt__rasterize_sorted_edges [5113]
[201]    0.0    0.00    0.00   44210         stbtt_GetCodepointBitmapBox [201]
-----------------------------------------------
                0.00    0.00   21988/43976       nk_do_selectable [3986]
                0.00    0.00   21988/43976       nk_selectable_text [198]
[202]    0.0    0.00    0.00   43976         nk_radio_label [202]
-----------------------------------------------
                0.00    0.00     998/42892       renderer_direct_draw_mesh_textured_mat [289]
                0.00    0.00     999/42892       renderer_update [24]
                0.00    0.00     999/42892       renderer_extra_draw_scene_mouse_pick [44]
                0.00    0.00    1001/42892       renderer_direct_draw_line [268]
                0.00    0.00    7976/42892       renderer_direct_draw_triangle [227]
                0.00    0.00   30919/42892       renderer_direct_draw_mesh_textured [207]
[203]    0.0    0.00    0.00   42892         camera_get_view_mat [203]
                0.00    0.00   42892/44892       camera_get_up [200]
-----------------------------------------------
                0.00    0.00       1/42892       mui_update [275]
